,Image_ID,Split
2594,1.2.276.0.7230010.3.1.4.8323329.12829.1517875242.57475,train
2595,1.2.276.0.7230010.3.1.4.8323329.13217.1517875244.193031,train
2596,1.2.276.0.7230010.3.1.4.8323329.5480.1517875188.396626,train
2597,1.2.276.0.7230010.3.1.4.8323329.12345.1517875238.693725,train
2598,1.2.276.0.7230010.3.1.4.8323329.3810.1517875179.573150,train
2599,1.2.276.0.7230010.3.1.4.8323329.2568.1517875173.455483,train
2600,1.2.276.0.7230010.3.1.4.8323329.2822.1517875174.891989,train
2601,1.2.276.0.7230010.3.1.4.8323329.14351.1517875251.481169,train
2602,1.2.276.0.7230010.3.1.4.8323329.10977.1517875228.965045,train
2603,1.2.276.0.7230010.3.1.4.8323329.11865.1517875236.84943,train
2604,1.2.276.0.7230010.3.1.4.8323329.31724.1517875156.487354,train
2605,1.2.276.0.7230010.3.1.4.8323329.3835.1517875179.704476,train
2606,1.2.276.0.7230010.3.1.4.8323329.2808.1517875174.829184,train
2607,1.2.276.0.7230010.3.1.4.8323329.11638.1517875234.50689,train
2608,1.2.276.0.7230010.3.1.4.8323329.13381.1517875245.19525,train
2609,1.2.276.0.7230010.3.1.4.8323329.4702.1517875184.216958,train
2610,1.2.276.0.7230010.3.1.4.8323329.12635.1517875240.791633,train
2611,1.2.276.0.7230010.3.1.4.8323329.3176.1517875176.457022,train
2612,1.2.276.0.7230010.3.1.4.8323329.12139.1517875237.629670,train
2613,1.2.276.0.7230010.3.1.4.8323329.3265.1517875176.960000,train
2614,1.2.276.0.7230010.3.1.4.8323329.12244.1517875238.175745,train
2615,1.2.276.0.7230010.3.1.4.8323329.335.1517875162.443624,train
2616,1.2.276.0.7230010.3.1.4.8323329.31931.1517875157.544963,train
2617,1.2.276.0.7230010.3.1.4.8323329.4344.1517875182.377198,train
2618,1.2.276.0.7230010.3.1.4.8323329.14187.1517875250.167944,train
2619,1.2.276.0.7230010.3.1.4.8323329.14334.1517875251.367307,train
2620,1.2.276.0.7230010.3.1.4.8323329.14164.1517875249.946548,train
2621,1.2.276.0.7230010.3.1.4.8323329.10623.1517875224.585561,train
2622,1.2.276.0.7230010.3.1.4.8323329.11187.1517875231.620018,train
2623,1.2.276.0.7230010.3.1.4.8323329.12518.1517875239.496732,train
2624,1.2.276.0.7230010.3.1.4.8323329.2471.1517875172.942011,train
2625,1.2.276.0.7230010.3.1.4.8323329.4726.1517875184.321845,train
2626,1.2.276.0.7230010.3.1.4.8323329.13389.1517875245.104576,train
2627,1.2.276.0.7230010.3.1.4.8323329.10324.1517875223.149084,train
2628,1.2.276.0.7230010.3.1.4.8323329.32292.1517875159.556361,train
2629,1.2.276.0.7230010.3.1.4.8323329.13285.1517875244.514517,train
2630,1.2.276.0.7230010.3.1.4.8323329.4283.1517875182.111205,train
2631,1.2.276.0.7230010.3.1.4.8323329.31784.1517875156.807062,train
2632,1.2.276.0.7230010.3.1.4.8323329.5723.1517875189.764583,train
2633,1.2.276.0.7230010.3.1.4.8323329.11802.1517875234.938131,train
2634,1.2.276.0.7230010.3.1.4.8323329.31968.1517875157.761087,train
2635,1.2.276.0.7230010.3.1.4.8323329.14503.1517875252.422268,train
2636,1.2.276.0.7230010.3.1.4.8323329.31855.1517875157.166692,train
2637,1.2.276.0.7230010.3.1.4.8323329.14350.1517875251.460652,train
2638,1.2.276.0.7230010.3.1.4.8323329.10988.1517875229.183153,train
2639,1.2.276.0.7230010.3.1.4.8323329.13986.1517875248.986948,train
2640,1.2.276.0.7230010.3.1.4.8323329.13002.1517875242.948222,train
2641,1.2.276.0.7230010.3.1.4.8323329.11198.1517875231.678386,train
2642,1.2.276.0.7230010.3.1.4.8323329.11229.1517875231.823685,train
2643,1.2.276.0.7230010.3.1.4.8323329.13319.1517875244.638504,train
2644,1.2.276.0.7230010.3.1.4.8323329.11227.1517875231.820640,train
2645,1.2.276.0.7230010.3.1.4.8323329.3680.1517875178.973850,train
2646,1.2.276.0.7230010.3.1.4.8323329.13172.1517875243.989932,train
2647,1.2.276.0.7230010.3.1.4.8323329.14602.1517875252.974686,train
2648,1.2.276.0.7230010.3.1.4.8323329.11202.1517875231.685743,train
2649,1.2.276.0.7230010.3.1.4.8323329.1278.1517875167.92617,train
2650,1.2.276.0.7230010.3.1.4.8323329.13786.1517875247.916778,train
2651,1.2.276.0.7230010.3.1.4.8323329.1335.1517875167.296145,train
2652,1.2.276.0.7230010.3.1.4.8323329.1041.1517875166.34628,train
2653,1.2.276.0.7230010.3.1.4.8323329.470.1517875163.106921,train
2654,1.2.276.0.7230010.3.1.4.8323329.10697.1517875225.126974,train
2655,1.2.276.0.7230010.3.1.4.8323329.10345.1517875223.274580,train
2656,1.2.276.0.7230010.3.1.4.8323329.12581.1517875239.874943,train
2657,1.2.276.0.7230010.3.1.4.8323329.4329.1517875182.319628,train
2658,1.2.276.0.7230010.3.1.4.8323329.12871.1517875242.286655,train
2659,1.2.276.0.7230010.3.1.4.8323329.12583.1517875239.890252,train
2660,1.2.276.0.7230010.3.1.4.8323329.4127.1517875181.246321,train
2661,1.2.276.0.7230010.3.1.4.8323329.12494.1517875239.387262,train
2662,1.2.276.0.7230010.3.1.4.8323329.13166.1517875243.972277,train
2663,1.2.276.0.7230010.3.1.4.8323329.2993.1517875175.586359,train
2664,1.2.276.0.7230010.3.1.4.8323329.5316.1517875187.576412,train
2665,1.2.276.0.7230010.3.1.4.8323329.1152.1517875166.494725,train
2666,1.2.276.0.7230010.3.1.4.8323329.468.1517875163.86464,train
2667,1.2.276.0.7230010.3.1.4.8323329.13470.1517875245.479924,train
2668,1.2.276.0.7230010.3.1.4.8323329.3544.1517875178.327448,train
2669,1.2.276.0.7230010.3.1.4.8323329.562.1517875163.442377,train
2670,1.2.276.0.7230010.3.1.4.8323329.4544.1517875183.379329,train
2671,1.2.276.0.7230010.3.1.4.8323329.2141.1517875171.331576,train
2672,1.2.276.0.7230010.3.1.4.8323329.14582.1517875252.816596,train
2673,1.2.276.0.7230010.3.1.4.8323329.5405.1517875187.952236,train
2674,1.2.276.0.7230010.3.1.4.8323329.4912.1517875185.412682,train
2675,1.2.276.0.7230010.3.1.4.8323329.31676.1517875156.265057,train
2676,1.2.276.0.7230010.3.1.4.8323329.13458.1517875245.414463,train
2677,1.2.276.0.7230010.3.1.4.8323329.14167.1517875249.969723,train
2678,1.2.276.0.7230010.3.1.4.8323329.32297.1517875159.750683,train
2679,1.2.276.0.7230010.3.1.4.8323329.11319.1517875232.300703,train
2680,1.2.276.0.7230010.3.1.4.8323329.13741.1517875247.682421,train
2681,1.2.276.0.7230010.3.1.4.8323329.2260.1517875171.857157,train
2682,1.2.276.0.7230010.3.1.4.8323329.3596.1517875178.612003,train
2683,1.2.276.0.7230010.3.1.4.8323329.2552.1517875173.347410,train
2684,1.2.276.0.7230010.3.1.4.8323329.3363.1517875177.501010,train
2685,1.2.276.0.7230010.3.1.4.8323329.1918.1517875170.236705,train
2686,1.2.276.0.7230010.3.1.4.8323329.12000.1517875236.830649,train
2687,1.2.276.0.7230010.3.1.4.8323329.5678.1517875189.486110,train
2688,1.2.276.0.7230010.3.1.4.8323329.11130.1517875231.311658,train
2689,1.2.276.0.7230010.3.1.4.8323329.12907.1517875242.482234,train
2690,1.2.276.0.7230010.3.1.4.8323329.1942.1517875170.355538,train
2691,1.2.276.0.7230010.3.1.4.8323329.14537.1517875252.604098,train
2692,1.2.276.0.7230010.3.1.4.8323329.2682.1517875174.24249,train
2693,1.2.276.0.7230010.3.1.4.8323329.14353.1517875251.688872,train
2694,1.2.276.0.7230010.3.1.4.8323329.13599.1517875246.822142,train
2695,1.2.276.0.7230010.3.1.4.8323329.2569.1517875173.478082,train
2696,1.2.276.0.7230010.3.1.4.8323329.10767.1517875225.546591,train
2697,1.2.276.0.7230010.3.1.4.8323329.11296.1517875232.207712,train
2698,1.2.276.0.7230010.3.1.4.8323329.12944.1517875242.642632,train
2699,1.2.276.0.7230010.3.1.4.8323329.2174.1517875171.489135,train
2700,1.2.276.0.7230010.3.1.4.8323329.31712.1517875156.434784,train
2701,1.2.276.0.7230010.3.1.4.8323329.10636.1517875224.655271,train
2702,1.2.276.0.7230010.3.1.4.8323329.4560.1517875183.444298,train
2703,1.2.276.0.7230010.3.1.4.8323329.2142.1517875171.344422,train
2704,1.2.276.0.7230010.3.1.4.8323329.4892.1517875185.287260,train
2705,1.2.276.0.7230010.3.1.4.8323329.13923.1517875248.654286,train
2706,1.2.276.0.7230010.3.1.4.8323329.2833.1517875174.962280,train
2707,1.2.276.0.7230010.3.1.4.8323329.12775.1517875241.758288,train
2708,1.2.276.0.7230010.3.1.4.8323329.1681.1517875168.896209,train
2709,1.2.276.0.7230010.3.1.4.8323329.12005.1517875236.858395,train
2710,1.2.276.0.7230010.3.1.4.8323329.11225.1517875231.823848,train
2711,1.2.276.0.7230010.3.1.4.8323329.3247.1517875176.887708,train
2712,1.2.276.0.7230010.3.1.4.8323329.14156.1517875249.907839,train
2713,1.2.276.0.7230010.3.1.4.8323329.13397.1517875245.126273,train
2714,1.2.276.0.7230010.3.1.4.8323329.2595.1517875173.648438,train
2715,1.2.276.0.7230010.3.1.4.8323329.14283.1517875250.569082,train
2716,1.2.276.0.7230010.3.1.4.8323329.10438.1517875223.742233,train
2717,1.2.276.0.7230010.3.1.4.8323329.14286.1517875250.579828,train
2718,1.2.276.0.7230010.3.1.4.8323329.3500.1517875178.114968,train
2719,1.2.276.0.7230010.3.1.4.8323329.14522.1517875252.511859,train
2720,1.2.276.0.7230010.3.1.4.8323329.2047.1517875170.862819,train
2721,1.2.276.0.7230010.3.1.4.8323329.3292.1517875177.122329,train
2722,1.2.276.0.7230010.3.1.4.8323329.2448.1517875172.793685,train
2723,1.2.276.0.7230010.3.1.4.8323329.3271.1517875177.3391,train
2724,1.2.276.0.7230010.3.1.4.8323329.2229.1517875171.736202,train
2725,1.2.276.0.7230010.3.1.4.8323329.13673.1517875247.157569,train
2726,1.2.276.0.7230010.3.1.4.8323329.4623.1517875183.792644,train
2727,1.2.276.0.7230010.3.1.4.8323329.3932.1517875180.183895,train
2728,1.2.276.0.7230010.3.1.4.8323329.10798.1517875225.673226,train
2729,1.2.276.0.7230010.3.1.4.8323329.2086.1517875171.94290,train
2730,1.2.276.0.7230010.3.1.4.8323329.10337.1517875223.223660,train
2731,1.2.276.0.7230010.3.1.4.8323329.32630.1517875161.551067,train
2732,1.2.276.0.7230010.3.1.4.8323329.1370.1517875167.425534,train
2733,1.2.276.0.7230010.3.1.4.8323329.5696.1517875189.638196,train
2734,1.2.276.0.7230010.3.1.4.8323329.416.1517875162.844867,train
2735,1.2.276.0.7230010.3.1.4.8323329.13153.1517875243.906565,train
2736,1.2.276.0.7230010.3.1.4.8323329.5300.1517875187.493061,train
2737,1.2.276.0.7230010.3.1.4.8323329.5614.1517875189.72888,train
2738,1.2.276.0.7230010.3.1.4.8323329.5198.1517875186.921744,train
2739,1.2.276.0.7230010.3.1.4.8323329.3795.1517875179.522308,train
2740,1.2.276.0.7230010.3.1.4.8323329.31660.1517875156.198907,train
2741,1.2.276.0.7230010.3.1.4.8323329.14014.1517875249.140139,train
2742,1.2.276.0.7230010.3.1.4.8323329.10997.1517875229.282549,train
2743,1.2.276.0.7230010.3.1.4.8323329.14195.1517875250.205667,train
2744,1.2.276.0.7230010.3.1.4.8323329.1172.1517875166.624365,train
2745,1.2.276.0.7230010.3.1.4.8323329.1494.1517875168.97725,train
2746,1.2.276.0.7230010.3.1.4.8323329.14355.1517875251.708527,train
2747,1.2.276.0.7230010.3.1.4.8323329.5518.1517875188.618655,train
2748,1.2.276.0.7230010.3.1.4.8323329.5460.1517875188.264301,train
2749,1.2.276.0.7230010.3.1.4.8323329.4195.1517875181.646845,train
2750,1.2.276.0.7230010.3.1.4.8323329.5362.1517875187.781028,train
2751,1.2.276.0.7230010.3.1.4.8323329.13507.1517875245.690958,train
2752,1.2.276.0.7230010.3.1.4.8323329.11594.1517875233.812567,train
2753,1.2.276.0.7230010.3.1.4.8323329.13881.1517875248.456724,train
2754,1.2.276.0.7230010.3.1.4.8323329.2601.1517875173.671582,train
2755,1.2.276.0.7230010.3.1.4.8323329.541.1517875163.358447,train
2756,1.2.276.0.7230010.3.1.4.8323329.11775.1517875234.740023,train
2757,1.2.276.0.7230010.3.1.4.8323329.13909.1517875248.606033,train
2758,1.2.276.0.7230010.3.1.4.8323329.32243.1517875159.212764,train
2759,1.2.276.0.7230010.3.1.4.8323329.2827.1517875174.927076,train
2760,1.2.276.0.7230010.3.1.4.8323329.3815.1517875179.613404,train
2761,1.2.276.0.7230010.3.1.4.8323329.1742.1517875169.199023,train
2762,1.2.276.0.7230010.3.1.4.8323329.11356.1517875232.561463,train
2763,1.2.276.0.7230010.3.1.4.8323329.12568.1517875239.788691,train
2764,1.2.276.0.7230010.3.1.4.8323329.5788.1517875190.602701,train
2765,1.2.276.0.7230010.3.1.4.8323329.4275.1517875182.100527,train
2766,1.2.276.0.7230010.3.1.4.8323329.2882.1517875175.216095,train
2767,1.2.276.0.7230010.3.1.4.8323329.13184.1517875244.51511,train
2768,1.2.276.0.7230010.3.1.4.8323329.14149.1517875249.849986,train
2769,1.2.276.0.7230010.3.1.4.8323329.10424.1517875223.644962,train
2770,1.2.276.0.7230010.3.1.4.8323329.13202.1517875244.120054,train
2771,1.2.276.0.7230010.3.1.4.8323329.501.1517875163.206998,train
2772,1.2.276.0.7230010.3.1.4.8323329.10299.1517875223.29737,train
2773,1.2.276.0.7230010.3.1.4.8323329.31789.1517875156.849926,train
2774,1.2.276.0.7230010.3.1.4.8323329.13079.1517875243.466191,train
2775,1.2.276.0.7230010.3.1.4.8323329.12537.1517875239.600420,train
2776,1.2.276.0.7230010.3.1.4.8323329.10446.1517875223.762752,train
2777,1.2.276.0.7230010.3.1.4.8323329.5725.1517875189.774399,train
2778,1.2.276.0.7230010.3.1.4.8323329.11353.1517875232.542696,train
2779,1.2.276.0.7230010.3.1.4.8323329.2091.1517875171.121121,train
2780,1.2.276.0.7230010.3.1.4.8323329.14547.1517875252.648615,train
2781,1.2.276.0.7230010.3.1.4.8323329.1135.1517875166.429148,train
2782,1.2.276.0.7230010.3.1.4.8323329.5298.1517875187.480307,train
2783,1.2.276.0.7230010.3.1.4.8323329.1688.1517875168.934325,train
2784,1.2.276.0.7230010.3.1.4.8323329.434.1517875162.915932,train
2785,1.2.276.0.7230010.3.1.4.8323329.32401.1517875160.427797,train
2786,1.2.276.0.7230010.3.1.4.8323329.14138.1517875249.808901,train
2787,1.2.276.0.7230010.3.1.4.8323329.12600.1517875240.85918,train
2788,1.2.276.0.7230010.3.1.4.8323329.5184.1517875186.877352,train
2789,1.2.276.0.7230010.3.1.4.8323329.10535.1517875224.169960,train
2790,1.2.276.0.7230010.3.1.4.8323329.2350.1517875172.303612,train
2791,1.2.276.0.7230010.3.1.4.8323329.5260.1517875187.223468,train
2792,1.2.276.0.7230010.3.1.4.8323329.308.1517875162.318641,train
2793,1.2.276.0.7230010.3.1.4.8323329.11256.1517875231.997174,train
2794,1.2.276.0.7230010.3.1.4.8323329.13170.1517875243.981621,train
2795,1.2.276.0.7230010.3.1.4.8323329.12378.1517875238.868986,train
2796,1.2.276.0.7230010.3.1.4.8323329.10264.1517875222.900250,train
2797,1.2.276.0.7230010.3.1.4.8323329.13468.1517875245.471370,train
2798,1.2.276.0.7230010.3.1.4.8323329.4556.1517875183.428965,train
2799,1.2.276.0.7230010.3.1.4.8323329.3774.1517875179.366243,train
2800,1.2.276.0.7230010.3.1.4.8323329.13680.1517875247.197697,train
2801,1.2.276.0.7230010.3.1.4.8323329.4319.1517875182.269380,train
2802,1.2.276.0.7230010.3.1.4.8323329.11259.1517875232.14712,train
2803,1.2.276.0.7230010.3.1.4.8323329.10195.1517875222.579098,train
2804,1.2.276.0.7230010.3.1.4.8323329.1890.1517875170.109932,train
2805,1.2.276.0.7230010.3.1.4.8323329.32176.1517875158.889267,train
2806,1.2.276.0.7230010.3.1.4.8323329.13159.1517875243.930257,train
2807,1.2.276.0.7230010.3.1.4.8323329.32191.1517875158.948493,train
2808,1.2.276.0.7230010.3.1.4.8323329.3464.1517875177.957455,train
2809,1.2.276.0.7230010.3.1.4.8323329.2095.1517875171.132191,train
2810,1.2.276.0.7230010.3.1.4.8323329.5324.1517875187.613002,train
2811,1.2.276.0.7230010.3.1.4.8323329.3557.1517875178.403984,train
2812,1.2.276.0.7230010.3.1.4.8323329.1353.1517875167.355882,train
2813,1.2.276.0.7230010.3.1.4.8323329.2002.1517875170.637429,train
2814,1.2.276.0.7230010.3.1.4.8323329.13681.1517875247.197556,train
2815,1.2.276.0.7230010.3.1.4.8323329.12280.1517875238.377093,train
2816,1.2.276.0.7230010.3.1.4.8323329.5077.1517875186.322184,train
2817,1.2.276.0.7230010.3.1.4.8323329.12712.1517875241.274247,train
2818,1.2.276.0.7230010.3.1.4.8323329.31824.1517875157.53211,train
2819,1.2.276.0.7230010.3.1.4.8323329.32767.1517875162.258059,train
2820,1.2.276.0.7230010.3.1.4.8323329.2616.1517875173.725749,train
2821,1.2.276.0.7230010.3.1.4.8323329.13833.1517875248.176265,train
2822,1.2.276.0.7230010.3.1.4.8323329.2265.1517875171.868079,train
2823,1.2.276.0.7230010.3.1.4.8323329.10124.1517875222.223963,train
2824,1.2.276.0.7230010.3.1.4.8323329.1343.1517875167.318282,train
2825,1.2.276.0.7230010.3.1.4.8323329.3304.1517875177.177601,train
2826,1.2.276.0.7230010.3.1.4.8323329.1601.1517875168.546118,train
2827,1.2.276.0.7230010.3.1.4.8323329.549.1517875163.388922,train
2828,1.2.276.0.7230010.3.1.4.8323329.32479.1517875160.805561,train
2829,1.2.276.0.7230010.3.1.4.8323329.2308.1517875172.78694,train
2830,1.2.276.0.7230010.3.1.4.8323329.11735.1517875234.530732,train
2831,1.2.276.0.7230010.3.1.4.8323329.5732.1517875189.862417,train
2832,1.2.276.0.7230010.3.1.4.8323329.1260.1517875167.4831,train
2833,1.2.276.0.7230010.3.1.4.8323329.1302.1517875167.175613,train
2834,1.2.276.0.7230010.3.1.4.8323329.438.1517875162.937614,train
2835,1.2.276.0.7230010.3.1.4.8323329.12067.1517875237.218872,train
2836,1.2.276.0.7230010.3.1.4.8323329.3104.1517875176.145329,train
2837,1.2.276.0.7230010.3.1.4.8323329.12343.1517875238.674757,train
2838,1.2.276.0.7230010.3.1.4.8323329.3659.1517875178.869602,train
2839,1.2.276.0.7230010.3.1.4.8323329.5367.1517875187.797938,train
2840,1.2.276.0.7230010.3.1.4.8323329.13241.1517875244.301042,train
2841,1.2.276.0.7230010.3.1.4.8323329.359.1517875162.552256,train
2842,1.2.276.0.7230010.3.1.4.8323329.13556.1517875246.601809,train
2843,1.2.276.0.7230010.3.1.4.8323329.1973.1517875170.504863,train
2844,1.2.276.0.7230010.3.1.4.8323329.4915.1517875185.443034,train
2845,1.2.276.0.7230010.3.1.4.8323329.14593.1517875252.894041,train
2846,1.2.276.0.7230010.3.1.4.8323329.505.1517875163.230835,train
2847,1.2.276.0.7230010.3.1.4.8323329.10917.1517875227.910300,train
2848,1.2.276.0.7230010.3.1.4.8323329.12922.1517875242.556517,train
2849,1.2.276.0.7230010.3.1.4.8323329.3276.1517875177.41431,train
2850,1.2.276.0.7230010.3.1.4.8323329.3588.1517875178.581942,train
2851,1.2.276.0.7230010.3.1.4.8323329.11380.1517875232.685818,train
2852,1.2.276.0.7230010.3.1.4.8323329.4333.1517875182.329762,train
2853,1.2.276.0.7230010.3.1.4.8323329.11704.1517875234.384628,train
2854,1.2.276.0.7230010.3.1.4.8323329.12321.1517875238.555349,train
2855,1.2.276.0.7230010.3.1.4.8323329.10171.1517875222.452936,train
2856,1.2.276.0.7230010.3.1.4.8323329.1758.1517875169.288517,train
2857,1.2.276.0.7230010.3.1.4.8323329.4354.1517875182.433930,train
2858,1.2.276.0.7230010.3.1.4.8323329.4729.1517875184.343855,train
2859,1.2.276.0.7230010.3.1.4.8323329.4339.1517875182.352123,train
2860,1.2.276.0.7230010.3.1.4.8323329.11769.1517875234.711646,train
2861,1.2.276.0.7230010.3.1.4.8323329.31870.1517875157.251852,train
2862,1.2.276.0.7230010.3.1.4.8323329.5424.1517875188.37983,train
2863,1.2.276.0.7230010.3.1.4.8323329.1705.1517875169.35252,train
2864,1.2.276.0.7230010.3.1.4.8323329.2902.1517875175.293756,train
2865,1.2.276.0.7230010.3.1.4.8323329.32443.1517875160.623375,train
2866,1.2.276.0.7230010.3.1.4.8323329.4089.1517875181.74503,train
2867,1.2.276.0.7230010.3.1.4.8323329.2337.1517875172.239205,train
2868,1.2.276.0.7230010.3.1.4.8323329.14515.1517875252.471942,train
2869,1.2.276.0.7230010.3.1.4.8323329.12911.1517875242.492201,train
2870,1.2.276.0.7230010.3.1.4.8323329.13055.1517875243.331138,train
2871,1.2.276.0.7230010.3.1.4.8323329.31955.1517875157.678828,train
2872,1.2.276.0.7230010.3.1.4.8323329.1513.1517875168.185351,train
2873,1.2.276.0.7230010.3.1.4.8323329.1073.1517875166.186056,train
2874,1.2.276.0.7230010.3.1.4.8323329.13562.1517875246.622616,train
2875,1.2.276.0.7230010.3.1.4.8323329.10077.1517875221.868899,train
2876,1.2.276.0.7230010.3.1.4.8323329.12152.1517875237.724215,train
2877,1.2.276.0.7230010.3.1.4.8323329.12300.1517875238.448808,train
2878,1.2.276.0.7230010.3.1.4.8323329.32459.1517875160.716198,train
2879,1.2.276.0.7230010.3.1.4.8323329.5196.1517875186.906815,train
2880,1.2.276.0.7230010.3.1.4.8323329.5542.1517875188.726090,train
2881,1.2.276.0.7230010.3.1.4.8323329.14047.1517875249.320209,train
2882,1.2.276.0.7230010.3.1.4.8323329.11105.1517875231.190753,train
2883,1.2.276.0.7230010.3.1.4.8323329.11801.1517875234.923117,train
2884,1.2.276.0.7230010.3.1.4.8323329.1662.1517875168.798166,train
2885,1.2.276.0.7230010.3.1.4.8323329.5162.1517875186.718898,train
2886,1.2.276.0.7230010.3.1.4.8323329.13317.1517875244.626416,train
2887,1.2.276.0.7230010.3.1.4.8323329.3711.1517875179.120533,train
2888,1.2.276.0.7230010.3.1.4.8323329.4592.1517875183.647873,train
2889,1.2.276.0.7230010.3.1.4.8323329.4563.1517875183.445855,train
2890,1.2.276.0.7230010.3.1.4.8323329.4526.1517875183.297791,train
2891,1.2.276.0.7230010.3.1.4.8323329.10994.1517875229.252752,train
2892,1.2.276.0.7230010.3.1.4.8323329.4891.1517875185.295864,train
2893,1.2.276.0.7230010.3.1.4.8323329.11148.1517875231.405385,train
2894,1.2.276.0.7230010.3.1.4.8323329.12988.1517875242.889055,train
2895,1.2.276.0.7230010.3.1.4.8323329.12887.1517875242.376929,train
2896,1.2.276.0.7230010.3.1.4.8323329.12065.1517875237.204940,train
2897,1.2.276.0.7230010.3.1.4.8323329.14198.1517875250.193891,train
2898,1.2.276.0.7230010.3.1.4.8323329.12951.1517875242.686876,train
2899,1.2.276.0.7230010.3.1.4.8323329.11945.1517875236.568877,train
2900,1.2.276.0.7230010.3.1.4.8323329.4653.1517875183.2034,train
2901,1.2.276.0.7230010.3.1.4.8323329.14222.1517875250.310846,train
2902,1.2.276.0.7230010.3.1.4.8323329.4639.1517875183.912723,train
2903,1.2.276.0.7230010.3.1.4.8323329.11528.1517875233.388343,train
